timestamp,data_publicacao,caderno,etapa,url,erro
2026-05-06T02:38:58,2021-03-05,Parte I (Poder Executivo),processar_edicao,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VVhwTk1FMTZhM2hQVkVGMFQwUkJlRkpwTURCUFJFRXdURlZGTlUwd1NYUlJhbFV4VG5wak1rNXJWa2RTYTA1Q1RWUmpNMDlFUVRCT1ZHdDZUbWM5UFE9PQ==,Nao encontrei chave do PDF na pagina: https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VVhwTk1FMTZhM2hQVkVGMFQwUkJlRkpwTURCUFJFRXdURlZGTlUwd1NYUlJhbFV4VG5wak1rNXJWa2RTYTA1Q1RWUmpNMDlFUVRCT1ZHdDZUbWM5UFE9PQ==
